epoch,timestamp,learning_rate,epoch_time_seconds,epoch_time_formatted,l2,phase,ipd,warp,warp_smooth,intermediate_l2,intermediate_phase,intermediate_ipd,accumulated_loss
131,2026-04-19 14:20:15,3.125e-05,797.6981205940247,00:13:17,0.00020159172709099948,0.8015804290771484,0.6338317394256592,0.0,0.0,0.00042135437251999974,0.8176079392433167,0.5662747025489807,0.8051257729530334
132,2026-04-19 14:33:32,3.125e-05,797.8310043811798,00:13:17,0.00020016793860122561,0.8014603853225708,0.6337085366249084,0.0,0.0,0.000420617958297953,0.8176564574241638,0.5652446150779724,0.8046461343765259
133,2026-04-19 14:46:50,3.125e-05,797.7862854003906,00:13:17,0.00020034433691762388,0.8015444874763489,0.6336861252784729,0.0,0.0,0.0004204782599117607,0.8177468776702881,0.5642459988594055,0.8042734265327454
134,2026-04-19 15:00:08,3.125e-05,798.0320641994476,00:13:18,0.0001999519590754062,0.8016467094421387,0.6338430643081665,0.0,0.0,0.0004200368421152234,0.8178339004516602,0.5636642575263977,0.8041396737098694
135,2026-04-19 15:13:26,3.125e-05,797.6185483932495,00:13:17,0.00019939344201702625,0.8017742037773132,0.6337661743164062,0.0,0.0,0.00041970546590164304,0.8180124163627625,0.5629658102989197,0.8038888573646545
136,2026-04-19 15:26:44,3.125e-05,797.7087924480438,00:13:17,0.000199523608898744,0.8022644519805908,0.6343538165092468,0.0,0.0,0.00041990517638623714,0.818406879901886,0.5626125931739807,0.8041613101959229
137,2026-04-19 15:40:01,3.125e-05,797.7113609313965,00:13:17,0.00019934761803597212,0.8021695017814636,0.6340492367744446,0.0,0.0,0.0004193814529571682,0.8183321952819824,0.5617684721946716,0.803665280342102
138,2026-04-19 15:53:19,3.125e-05,797.7231209278107,00:13:17,0.0001990855671465397,0.8023524284362793,0.6344136595726013,0.0,0.0,0.0004192524356767535,0.8183616995811462,0.5614935755729675,0.803741991519928
139,2026-04-19 16:06:37,3.125e-05,797.6256248950958,00:13:17,0.0001986469142138958,0.8026899099349976,0.6346510648727417,0.0,0.0,0.0004190990293864161,0.818669319152832,0.5609862208366394,0.8037621974945068
140,2026-04-19 16:19:54,3.125e-05,797.5233972072601,00:13:17,0.00019883931963704526,0.802263081073761,0.6343187093734741,0.0,0.0,0.0004189693136140704,0.8183391094207764,0.5605484247207642,0.8033029437065125
141,2026-04-19 16:33:12,3.125e-05,797.5090589523315,00:13:17,0.00019939093908760697,0.8027758598327637,0.6349130868911743,0.0,0.0,0.0004191013867966831,0.818658173084259,0.5605029463768005,0.8036907911300659
142,2026-04-19 16:46:29,3.125e-05,797.4169280529022,00:13:17,0.00019912718562409282,0.802889347076416,0.6347847580909729,0.0,0.0,0.00041917359340004623,0.8187952637672424,0.5599292516708374,0.8034588098526001
143,2026-04-19 16:59:47,3.125e-05,797.4720332622528,00:13:17,0.0001988519070437178,0.8029143810272217,0.6346462368965149,0.0,0.0,0.000418810173869133,0.8187763690948486,0.5595849752426147,0.8032657504081726
144,2026-04-19 17:13:04,3.125e-05,797.4368197917938,00:13:17,0.00019904492364730686,0.8026144504547119,0.6346158981323242,0.0,0.0,0.0004187902086414397,0.8185595273971558,0.559324324131012,0.8030464053153992
145,2026-04-19 17:26:22,3.125e-05,797.6481719017029,00:13:17,0.00019881418847944587,0.802975594997406,0.6350067257881165,0.0,0.0,0.0004186886071693152,0.8187874555587769,0.5593059062957764,0.8033135533332825
146,2026-04-19 17:39:39,1.5625e-05,797.5180771350861,00:13:17,0.0001987403375096619,0.8027396202087402,0.634761393070221,0.0,0.0,0.0004186526348348707,0.8185318112373352,0.5588488578796387,0.802932858467102
147,2026-04-19 17:52:57,1.5625e-05,797.4814200401306,00:13:17,0.00019691840861923993,0.8021985292434692,0.6342362761497498,0.0,0.0,0.00041719648288562894,0.8181514143943787,0.558116614818573,0.8022390604019165
148,2026-04-19 18:06:14,1.5625e-05,797.5310006141663,00:13:17,0.00019608890579547733,0.8022892475128174,0.6342037320137024,0.0,0.0,0.0004170889442320913,0.8182798027992249,0.5578567981719971,0.8021640777587891
149,2026-04-19 18:19:32,1.5625e-05,797.5582890510559,00:13:17,0.0001959129294846207,0.8023720383644104,0.6343613266944885,0.0,0.0,0.0004170282045379281,0.8184133768081665,0.5572560429573059,0.8020312190055847
150,2026-04-19 18:32:49,1.5625e-05,797.4202649593353,00:13:17,0.00019564255489967763,0.8024681806564331,0.6342270970344543,0.0,0.0,0.00041684118332341313,0.8184752464294434,0.557031512260437,0.8019165992736816
