epoch,timestamp,learning_rate,epoch_time_seconds,epoch_time_formatted,l2,phase,ipd,intermediate_l2,intermediate_phase,intermediate_ipd,accumulated_loss
103,2026-04-24 09:21:06,0.0005470955561794582,802.7559161186218,00:13:22,0.00012593477731570601,0.822590708732605,0.638484537601471,0.00019313357188366354,0.8725804686546326,0.6843851804733276,0.4372819662094116
104,2026-04-24 09:34:29,0.0005248202530993812,802.5219142436981,00:13:22,0.00012447158223949373,0.8229898810386658,0.6382846236228943,0.0001920490904012695,0.8727742433547974,0.6842392086982727,0.43724632263183594
105,2026-04-24 09:47:51,0.0005025,802.3707785606384,00:13:22,0.00012393239012453705,0.8217422962188721,0.6373389363288879,0.00019133010937366635,0.8717778325080872,0.6837087273597717,0.43671393394470215
106,2026-04-24 10:01:14,0.0004801797469006189,802.3610694408417,00:13:22,0.00012277411588001996,0.8197475075721741,0.6364263296127319,0.0001902624499052763,0.8702388405799866,0.6831027865409851,0.4360353350639343
107,2026-04-24 10:14:37,0.00045790444382054187,802.8269240856171,00:13:22,0.00012130961840739474,0.818822979927063,0.6351692080497742,0.00018907499907072634,0.8694021701812744,0.6822470426559448,0.4354094862937927
108,2026-04-24 10:27:59,0.0004357189502557165,802.6193749904633,00:13:22,0.0001216339660459198,0.8169822096824646,0.6347485780715942,0.0001890574349090457,0.8679039478302002,0.6822658777236938,0.43499836325645447
109,2026-04-24 10:41:22,0.0004136679448376783,802.7379031181335,00:13:22,0.00012018247070955113,0.8149775862693787,0.633440375328064,0.00018792734772432595,0.8665065169334412,0.6815124154090881,0.4342203140258789
110,2026-04-24 10:54:45,0.0003917958353567336,802.9349982738495,00:13:22,0.00011930537584703416,0.814707338809967,0.6327229142189026,0.00018694542814046144,0.8662083745002747,0.6810652017593384,0.4339113235473633
111,2026-04-24 11:08:07,0.00037014666933057926,802.2585368156433,00:13:22,0.00011785422248067334,0.8135184049606323,0.6318680047988892,0.0001860914344433695,0.8651365041732788,0.6805243492126465,0.4333830773830414
112,2026-04-24 11:21:30,0.0003487640452984637,802.6969163417816,00:13:22,0.00011719248868757859,0.8122137188911438,0.6311922073364258,0.00018541455210652202,0.8641281723976135,0.6802578568458557,0.43295037746429443
113,2026-04-24 11:34:53,0.0003276910250195321,802.7832527160645,00:13:22,0.00011597484990488738,0.8112695813179016,0.630332350730896,0.00018450795323587954,0.8634172081947327,0.6798144578933716,0.432502806186676
114,2026-04-24 11:48:15,0.00030697004675217315,802.399612903595,00:13:22,0.00011558826372493058,0.8092866539955139,0.6289409399032593,0.0001839081960497424,0.862008273601532,0.6789945960044861,0.43171146512031555
